Fecha,Hora,Zona horaria,Ventas brutas,Descuentos,Ventas netas,Impuestos,Propinas,Reembolsos parciales,Total recibido,Fuente,Tarjeta,Métodos de ingreso de tarjeta,Efectivo,Tarjeta de regalo Square,Otra forma de pago,Otra forma de pago,Otra forma de pago,Comisiones,Total neto,Identificación de transacción,ID de pago,Marca de tarjeta,Prefijo PAN,Nombre del dispositivo,Nombre de personal,ID de personal,Información,Descripción,Tipo de evento,Ubicación,Opción de servicio,Alias del dispositivo
25/06/2017,19:20:13,Ciudad de México,$107.00,$0.00,$107.00,$0.00,$0.00,$0.00,$107.00,Punto de venta,$0.00,N/D,$107.00,$0.00,$0.00,,,$0.00,$107.00,hDy6nSGxt9mng20X5dSLxZkeV,7ORUwgR1rxuILuf0bSYYKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/hDy6nSGxt9mng20X5dSLxZkeV/by-unit/24X11KTH1BG6A,"Cereales, Cheesecake",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/06/2017,19:07:38,Ciudad de México,$95.00,-$23.75,$71.25,$0.00,$0.00,$0.00,$71.25,Punto de venta,$0.00,N/D,$71.25,$0.00,$0.00,,,$0.00,$71.25,P8vmwhGhvKw3gNaubGD9QJpeV,NjxrbV8GT9ceQAArzo60JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/P8vmwhGhvKw3gNaubGD9QJpeV/by-unit/24X11KTH1BG6A,"Clásica, Chocolate Lovers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/06/2017,18:45:21,Ciudad de México,$76.00,$0.00,$76.00,$0.00,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,DaRiUw7zVSZxl0hJhSxgsyfeV,zci8Q5SCVvyWEXLdudQNKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/DaRiUw7zVSZxl0hJhSxgsyfeV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/06/2017,18:20:42,Ciudad de México,$115.00,$0.00,$115.00,$0.00,$0.00,$0.00,$115.00,Punto de venta,$0.00,N/D,$115.00,$0.00,$0.00,,,$0.00,$115.00,PQ79jZq5kUpoXJOaq972gr7eV,JtFoIQL0kOLGFhrUxGRgLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/PQ79jZq5kUpoXJOaq972gr7eV/by-unit/24X11KTH1BG6A,"MM´s, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/06/2017,15:50:43,Ciudad de México,$58.00,$0.00,$58.00,$0.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,HicWSHVLoRySfpGbExKkEJ4eV,Jvs3gHs3EeEe42xbqjg7JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/HicWSHVLoRySfpGbExKkEJ4eV/by-unit/24X11KTH1BG6A,Kinder,Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/06/2017,15:30:32,Ciudad de México,$145.00,$0.00,$145.00,$0.00,$0.00,$0.00,$145.00,Punto de venta,$0.00,N/D,$145.00,$0.00,$0.00,,,$0.00,$145.00,vaITceORyv1THI3c6AursTpeV,ZZhZiwgAGdKIlC3Zom3QLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/vaITceORyv1THI3c6AursTpeV/by-unit/24X11KTH1BG6A,"Kranky, Cheesecake, Mentada",Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/06/2017,15:18:33,Ciudad de México,$62.00,-$15.50,$46.50,$0.00,$0.00,$0.00,$46.50,Punto de venta,$0.00,N/D,$46.50,$0.00,$0.00,,,$0.00,$46.50,FpMe1IOwP0BiYnkyuqyGEZqeV,PEDW0RUJhTAPAY4Pi9L1KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/FpMe1IOwP0BiYnkyuqyGEZqeV/by-unit/24X11KTH1BG6A,Nuez,Pago,contabilidad@mckleincorp.com,,Las Aguilas
25/06/2017,14:23:51,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,fgx6XkVWFy96qLPH98VUXcAfV,TQaFxkRmRRmwB3U7TQiTKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/fgx6XkVWFy96qLPH98VUXcAfV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/06/2017,19:29:41,Ciudad de México,$57.00,$0.00,$57.00,$0.00,$0.00,$0.00,$57.00,Punto de venta,$0.00,N/D,$57.00,$0.00,$0.00,,,$0.00,$57.00,zw0MAiwuH0tGAakhO2ZQuZ7eV,XiEufD6u0RptssQzCniBLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/zw0MAiwuH0tGAakhO2ZQuZ7eV/by-unit/24X11KTH1BG6A,Cookies  & Cream,Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/06/2017,18:59:35,Ciudad de México,$87.00,$0.00,$87.00,$0.00,$0.00,$0.00,$87.00,Punto de venta,$0.00,N/D,$87.00,$0.00,$0.00,,,$0.00,$87.00,dVi9pdJuXrojQVR9iTyGFkueV,NFy7dad6qfDDyHEwXt8OLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/dVi9pdJuXrojQVR9iTyGFkueV/by-unit/24X11KTH1BG6A,"Bicolor (Bicolor), Clásica",Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/06/2017,17:11:28,Ciudad de México,$58.00,$0.00,$58.00,$0.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,pJfqkq43y7XRz1t3uiZ7cGzeV,d7PSXezNh1cbCGrfOfJpKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/pJfqkq43y7XRz1t3uiZ7cGzeV/by-unit/24X11KTH1BG6A,Cereales,Pago,contabilidad@mckleincorp.com,,Las Aguilas
24/06/2017,16:22:01,Ciudad de México,$178.00,$0.00,$178.00,$0.00,$0.00,$0.00,$178.00,Punto de venta,$0.00,N/D,$178.00,$0.00,$0.00,,,$0.00,$178.00,7wYP2HdX7TwtnikeyBVZR98eV,Dg2FHDMlc39sTd6STYfFKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/7wYP2HdX7TwtnikeyBVZR98eV/by-unit/24X11KTH1BG6A,"Cereales, Kinder, Nuez",Pago,contabilidad@mckleincorp.com,,Las Aguilas
23/06/2017,20:59:33,Ciudad de México,$107.00,$0.00,$107.00,$0.00,$0.00,$0.00,$107.00,Punto de venta,$0.00,N/D,$107.00,$0.00,$0.00,,,$0.00,$107.00,ZRZBxVOxKEUwBgwxFxdwzbmeV,ddkYnpN3aTGaNZzItT7JLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/ZRZBxVOxKEUwBgwxFxdwzbmeV/by-unit/24X11KTH1BG6A,"Bicolor (Bicolor), Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
23/06/2017,18:49:25,Ciudad de México,$115.00,$0.00,$115.00,$0.00,$0.00,$0.00,$115.00,Punto de venta,$0.00,N/D,$115.00,$0.00,$0.00,,,$0.00,$115.00,D2xj6DMCiqpOT3VfUCD74E7eV,9ZeOdBQubuT8qfEqLyPaLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/D2xj6DMCiqpOT3VfUCD74E7eV/by-unit/24X11KTH1BG6A,"Cereales, Chocolate Lovers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
23/06/2017,18:15:11,Ciudad de México,$150.00,$0.00,$150.00,$0.00,$0.00,$0.00,$150.00,Punto de venta,$0.00,N/D,$150.00,$0.00,$0.00,,,$0.00,$150.00,P2AyxLHIHi06pF5b7pY87f6eV,JppJpHGrQ51vHj0SPuTwJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/P2AyxLHIHi06pF5b7pY87f6eV/by-unit/24X11KTH1BG6A,"Kinder, Flan, Cheesecake",Pago,contabilidad@mckleincorp.com,,Las Aguilas
23/06/2017,15:38:59,Ciudad de México,$182.00,$0.00,$182.00,$0.00,$0.00,$0.00,$182.00,Punto de venta,$0.00,N/D,$182.00,$0.00,$0.00,,,$0.00,$182.00,roKujWk0Zmfp4xW9O6g0OFqeV,X85soJ8Brwqna9WCMlk3KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/roKujWk0Zmfp4xW9O6g0OFqeV/by-unit/24X11KTH1BG6A,"Cereales, Ferrero, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/06/2017,20:53:06,Ciudad de México,$58.00,$0.00,$58.00,$0.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,ZdPT4KG3fQoXHZ9pZcG2NaleV,V3RrFjpXbTYVDhcf9rS8JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/ZdPT4KG3fQoXHZ9pZcG2NaleV/by-unit/24X11KTH1BG6A,Cereales,Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/06/2017,20:49:50,Ciudad de México,$120.00,$0.00,$120.00,$0.00,$0.00,$0.00,$120.00,Punto de venta,$0.00,N/D,$120.00,$0.00,$0.00,,,$0.00,$120.00,9V8Eq6Uv5cE2l3SPXnauTC3eV,Z5FRdWU3YKmrSUD2dw4hKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/9V8Eq6Uv5cE2l3SPXnauTC3eV/by-unit/24X11KTH1BG6A,"Cereales, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/06/2017,20:24:41,Ciudad de México,$53.00,$0.00,$53.00,$0.00,$0.00,$0.00,$53.00,Punto de venta,$0.00,N/D,$53.00,$0.00,$0.00,,,$0.00,$53.00,Np6cSv3EDFcdSFhl9JV2PhleV,HKqBHEcuSv2ZX3xSveR8JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/Np6cSv3EDFcdSFhl9JV2PhleV/by-unit/24X11KTH1BG6A,Kranky,Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/06/2017,18:34:34,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,h5HFgL4pguCskiAmL9JW8x2eV,fcdp93I6i0N6a9bz6idrKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/h5HFgL4pguCskiAmL9JW8x2eV/by-unit/24X11KTH1BG6A,"Chocolate Lovers, Moño (Normal)",Pago,contabilidad@mckleincorp.com,,Las Aguilas
22/06/2017,18:19:01,Ciudad de México,$92.00,$0.00,$92.00,$0.00,$0.00,$0.00,$92.00,Punto de venta,$0.00,N/D,$92.00,$0.00,$0.00,,,$0.00,$92.00,boMFruDLBxBCwphEmXykot4eV,JBHcKzdmz9Qde5jKKYxLLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/boMFruDLBxBCwphEmXykot4eV/by-unit/24X11KTH1BG6A,"Manzana, Kranky",Pago,contabilidad@mckleincorp.com,,Las Aguilas
21/06/2017,20:48:34,Ciudad de México,$39.00,$0.00,$39.00,$0.00,$0.00,$0.00,$39.00,Punto de venta,$0.00,N/D,$39.00,$0.00,$0.00,,,$0.00,$39.00,vCikfONncLAlOqoxiZuAfmweV,T4MIjYvBYWgmfdWvKFxNKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/vCikfONncLAlOqoxiZuAfmweV/by-unit/24X11KTH1BG6A,Manzana,Pago,contabilidad@mckleincorp.com,,Las Aguilas
21/06/2017,17:29:21,Ciudad de México,$57.00,$0.00,$57.00,$0.00,$0.00,$0.00,$57.00,Punto de venta,$0.00,N/D,$57.00,$0.00,$0.00,,,$0.00,$57.00,VBkw6YSxA6rfQTX6WHwNdujeV,jKBywwKTeftd2MyjeDIYLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/VBkw6YSxA6rfQTX6WHwNdujeV/by-unit/24X11KTH1BG6A,Cookies  & Cream,Pago,contabilidad@mckleincorp.com,,Las Aguilas
20/06/2017,20:55:50,Ciudad de México,$58.00,$0.00,$58.00,$0.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,HQR14a9K9aRDUJ2lKdhsEV9eV,R3OpthSj3lTrNFCFC9s6JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/HQR14a9K9aRDUJ2lKdhsEV9eV/by-unit/24X11KTH1BG6A,Cereales,Pago,contabilidad@mckleincorp.com,,Las Aguilas
20/06/2017,20:55:42,Ciudad de México,$76.00,$0.00,$76.00,$0.00,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,fOqluXKTR746aOlx6SQdxEpeV,3OCMAO0VKEAxhWRxDHyRKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/fOqluXKTR746aOlx6SQdxEpeV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
20/06/2017,20:09:20,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,3SAY7QiwKkMgoD8E4a9s8mueV,D2lJucdqv0RJGXgcZ2XqKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/3SAY7QiwKkMgoD8E4a9s8mueV/by-unit/24X11KTH1BG6A,Ferrero,Pago,contabilidad@mckleincorp.com,,Las Aguilas
20/06/2017,18:54:53,Ciudad de México,$58.00,$0.00,$58.00,$0.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,H8lWPDeL4fBhPIuI0Xpgs5ieV,h9dFzDcszsbryEf5gwufKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/H8lWPDeL4fBhPIuI0Xpgs5ieV/by-unit/24X11KTH1BG6A,Kinder,Pago,contabilidad@mckleincorp.com,,Las Aguilas
20/06/2017,14:44:35,Ciudad de México,$5.00,$0.00,$5.00,$0.00,$0.00,$0.00,$5.00,Punto de venta,$0.00,N/D,$5.00,$0.00,$0.00,,,$0.00,$5.00,PovT2UF8S3V7m3gJdcybiKueV,zEmogCHuFCiBs6bmEwbFLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/PovT2UF8S3V7m3gJdcybiKueV/by-unit/24X11KTH1BG6A,Moño (Normal),Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,20:52:16,Ciudad de México,$38.00,-$9.50,$28.50,$0.00,$0.00,$0.00,$28.50,Punto de venta,$0.00,N/D,$28.50,$0.00,$0.00,,,$0.00,$28.50,72Lhn78dSLwlinJMDcIhDM7eV,BnQmMCmtsfX5U5s8qw7JLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/72Lhn78dSLwlinJMDcIhDM7eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,20:45:10,Ciudad de México,$425.00,$0.00,$425.00,$0.00,$0.00,$0.00,$425.00,Punto de venta,$0.00,N/D,$425.00,$0.00,$0.00,,,$0.00,$425.00,5Tyb4UtU8T9Vv8QIgONxa0zeV,Xk501rCt9qorAO2j9HhzJQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/5Tyb4UtU8T9Vv8QIgONxa0zeV/by-unit/24X11KTH1BG6A,"Cookies  & Cream, Cereales, Nuez, 3 x Nuez Blanca, Nuez",Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,20:32:27,Ciudad de México,$162.00,$0.00,$162.00,$0.00,$0.00,$0.00,$162.00,Punto de venta,$0.00,N/D,$162.00,$0.00,$0.00,,,$0.00,$162.00,rQmSb0JtxqCkkapA1VrCfh2eV,dlmj5Bm7HzUeOOwwgFO8KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/rQmSb0JtxqCkkapA1VrCfh2eV/by-unit/24X11KTH1BG6A,"Clásica, Ferrero, Nuez Blanca",Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,18:55:48,Ciudad de México,$58.00,$0.00,$58.00,$0.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,3o5HX6TxlTp3qp36OxCvy8keV,pLIs1vGN4nHxR6l8WsvkLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/3o5HX6TxlTp3qp36OxCvy8keV/by-unit/24X11KTH1BG6A,Cereales,Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,17:28:17,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,nEVgxAyOo8x3AWkbeOxSN63eV,HsjT0jghrP2cQbjSLV1FLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/nEVgxAyOo8x3AWkbeOxSN63eV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,17:28:08,Ciudad de México,$177.00,$0.00,$177.00,$0.00,$0.00,$0.00,$177.00,Punto de venta,$0.00,N/D,$177.00,$0.00,$0.00,,,$0.00,$177.00,DGDgAk6TUb36gJUVATz7iLyeV,ng3YcMZRbzpfYtS8d7x0JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/DGDgAk6TUb36gJUVATz7iLyeV/by-unit/24X11KTH1BG6A,"Kinder, Nuez Blanca, Crunchy",Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,15:12:28,Ciudad de México,$114.00,$0.00,$114.00,$0.00,$0.00,$0.00,$114.00,Punto de venta,$0.00,N/D,$114.00,$0.00,$0.00,,,$0.00,$114.00,vCQVQawADq4FtwbrSDen2CweV,RJDfJ1PIvMccqNPNgqHcLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/vCQVQawADq4FtwbrSDen2CweV/by-unit/24X11KTH1BG6A,"Cereales, Snickers",Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,14:37:16,Ciudad de México,$76.00,$0.00,$76.00,$0.00,$0.00,$0.00,$76.00,Punto de venta,$0.00,N/D,$76.00,$0.00,$0.00,,,$0.00,$76.00,tZoZbKewPkSu7oCKFgxZhBueV,VRiFnm7OP99tZh43viNELQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/tZoZbKewPkSu7oCKFgxZhBueV/by-unit/24X11KTH1BG6A,2 x Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
19/06/2017,14:32:49,Ciudad de México,$101.00,$0.00,$101.00,$0.00,$0.00,$0.00,$101.00,Punto de venta,$0.00,N/D,$101.00,$0.00,$0.00,,,$0.00,$101.00,fyOa2kYdALX4WuXFU7lhWqveV,pPAByLKIbvkLfdJm3LVzKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/fyOa2kYdALX4WuXFU7lhWqveV/by-unit/24X11KTH1BG6A,"Cereales, Chicle",Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,20:23:54,Ciudad de México,$62.00,$0.00,$62.00,$0.00,$0.00,$0.00,$62.00,Punto de venta,$0.00,N/D,$62.00,$0.00,$0.00,,,$0.00,$62.00,HEfJjXktXP3OZ4yk0j8SFX7eV,DWn28Y4EW9U8zDVFsjs9JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/HEfJjXktXP3OZ4yk0j8SFX7eV/by-unit/24X11KTH1BG6A,Nuez,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,20:09:33,Ciudad de México,$53.00,$0.00,$53.00,$0.00,$0.00,$0.00,$53.00,Punto de venta,$0.00,N/D,$53.00,$0.00,$0.00,,,$0.00,$53.00,fUPsrce9VvYNFbHtymIcMtoeV,jmd9y8SgwVajIwO8LhC2KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/fUPsrce9VvYNFbHtymIcMtoeV/by-unit/24X11KTH1BG6A,Kranky,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,20:08:13,Ciudad de México,$111.00,$0.00,$111.00,$0.00,$0.00,$0.00,$111.00,Punto de venta,$0.00,N/D,$111.00,$0.00,$0.00,,,$0.00,$111.00,Z3KUNyaqzfEXad6b3BizPIzeV,rAcJ3oHlLSlzauUX1xWZKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/Z3KUNyaqzfEXad6b3BizPIzeV/by-unit/24X11KTH1BG6A,"Kranky, Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,18:48:39,Ciudad de México,$38.00,$0.00,$38.00,$0.00,$0.00,$0.00,$38.00,Punto de venta,$0.00,N/D,$38.00,$0.00,$0.00,,,$0.00,$38.00,Pm4m5uhM5CO7O0Y3srBnJEseV,N9aHwCFQqS1sWiq9kz68JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/Pm4m5uhM5CO7O0Y3srBnJEseV/by-unit/24X11KTH1BG6A,Clásica,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,18:48:30,Ciudad de México,$56.00,$0.00,$56.00,$0.00,$0.00,$0.00,$56.00,Punto de venta,$0.00,N/D,$56.00,$0.00,$0.00,,,$0.00,$56.00,PS2IuxTHLSoVLt10vRBrPcreV,7GlcEJKU0SNdteMzSd6bKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/PS2IuxTHLSoVLt10vRBrPcreV/by-unit/24X11KTH1BG6A,Snickers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,18:19:53,Ciudad de México,$111.00,$0.00,$111.00,$0.00,$0.00,$0.00,$111.00,Punto de venta,$0.00,N/D,$111.00,$0.00,$0.00,,,$0.00,$111.00,plDv5gDuHFSKH9o6P5nMoayeV,bUGLZWqqEUmiryZpZqsxKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/plDv5gDuHFSKH9o6P5nMoayeV/by-unit/24X11KTH1BG6A,"Bicolor (Bicolor), Ferrero",Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,18:13:52,Ciudad de México,$49.00,$0.00,$49.00,$0.00,$0.00,$0.00,$49.00,Punto de venta,$0.00,N/D,$49.00,$0.00,$0.00,,,$0.00,$49.00,z2pFgyghzfrzctgMh9QV2lteV,L2FkLQZ0sDR38kCKbYrIKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/z2pFgyghzfrzctgMh9QV2lteV/by-unit/24X11KTH1BG6A,Cheesecake,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,16:52:35,Ciudad de México,$319.00,-$319.00,$0.00,$0.00,$0.00,$0.00,$0.00,Punto de venta,$0.00,N/D,$0.00,$0.00,$0.00,,,$0.00,$0.00,TgKVD6fWGmVXpakuQkYwR62eV,Bf8Apy5kBJ18Mic1x0JULQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/TgKVD6fWGmVXpakuQkYwR62eV/by-unit/24X11KTH1BG6A,"Nuez, Ferrero, Cookies  & Cream, 2 x Taro, Piña Colada",Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,16:34:50,Ciudad de México,$62.00,-$15.50,$46.50,$0.00,$0.00,$0.00,$46.50,Punto de venta,$0.00,N/D,$46.50,$0.00,$0.00,,,$0.00,$46.50,tF8Sso4HAwRahzJbHZyXKM0eV,3uk5I9OdnBqtq9tYiVS1JQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/tF8Sso4HAwRahzJbHZyXKM0eV/by-unit/24X11KTH1BG6A,Nuez,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,15:45:49,Ciudad de México,$116.00,$0.00,$116.00,$0.00,$0.00,$0.00,$116.00,Punto de venta,$0.00,N/D,$116.00,$0.00,$0.00,,,$0.00,$116.00,55xtovQUGAh7ZhyHAfuPjaheV,ncndCQZEPQCbDarqnUOaKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/55xtovQUGAh7ZhyHAfuPjaheV/by-unit/24X11KTH1BG6A,2 x Kinder,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,15:28:34,Ciudad de México,$56.00,$0.00,$56.00,$0.00,$0.00,$0.00,$56.00,Punto de venta,$0.00,N/D,$56.00,$0.00,$0.00,,,$0.00,$56.00,hjaUyYGM2kxG28Ted7fhmAveV,hHUa3UZdAMjF4MCoGfLHKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/hjaUyYGM2kxG28Ted7fhmAveV/by-unit/24X11KTH1BG6A,Snickers,Pago,contabilidad@mckleincorp.com,,Las Aguilas
18/06/2017,15:26:54,Ciudad de México,$185.00,$0.00,$185.00,$0.00,$0.00,$0.00,$185.00,Punto de venta,$0.00,N/D,$185.00,$0.00,$0.00,,,$0.00,$185.00,nyQef2JEvid9UisQeiFRvtfeV,d5SEf6pU5IzsM4rQrAt2KQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/nyQef2JEvid9UisQeiFRvtfeV/by-unit/24X11KTH1BG6A,"Clásica, 3 x Cheesecake",Pago,contabilidad@mckleincorp.com,,Las Aguilas
17/06/2017,20:50:47,Ciudad de México,$110.00,$0.00,$110.00,$0.00,$0.00,$0.00,$110.00,Punto de venta,$0.00,N/D,$110.00,$0.00,$0.00,,,$0.00,$110.00,PGQsioAt7R9QJp6X2FIFw2ieV,vKaSB4gP8iuPelGy0eNhLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/PGQsioAt7R9QJp6X2FIFw2ieV/by-unit/24X11KTH1BG6A,"Kranky, Crunchy",Pago,contabilidad@mckleincorp.com,,Las Aguilas
17/06/2017,20:07:26,Ciudad de México,$107.00,$0.00,$107.00,$0.00,$0.00,$0.00,$107.00,Punto de venta,$0.00,N/D,$107.00,$0.00,$0.00,,,$0.00,$107.00,zw8ggc11LAnYMvVzbFgdlsqeV,RllRDOE5ofVSv9CsbyjYLQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/zw8ggc11LAnYMvVzbFgdlsqeV/by-unit/24X11KTH1BG6A,"Bicolor (Bicolor), Kinder",Pago,contabilidad@mckleincorp.com,,Las Aguilas
17/06/2017,20:02:34,Ciudad de México,$58.00,$0.00,$58.00,$0.00,$0.00,$0.00,$58.00,Punto de venta,$0.00,N/D,$58.00,$0.00,$0.00,,,$0.00,$58.00,3OOumaw9zBrl5oNxtA30B4qeV,TAq9FXh59BNkLUcUUgRyKQB,,,iPad de Mcklein,,,https://squareup.com/dashboard/sales/transactions/3OOumaw9zBrl5oNxtA30B4qeV/by-unit/24X11KTH1BG6A,Kranky,Pago,contabilidad@mckleincorp.com,,Las Aguilas
